"<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>"
"AFKS,D,20140513,000000,37.4000000,38.4060000,37.1620000,37.4000000,7459600"
"AFKS,D,20140514,000000,37.2540000,37.4990000,36.5100000,37.1900000,4018800"
"AFKS,D,20140515,000000,37.1500000,38.7000000,37.1500000,38.3000000,7829400"
"AFKS,D,20140516,000000,38.4000000,39.3000000,38.0600000,39.0000000,2422200"
"AFKS,D,20140519,000000,39.1790000,39.4800000,38.8530000,39.0000000,4242900"
"AFKS,D,20140520,000000,39.3000000,40.0000000,38.7490000,40.0000000,10781000"
"AFKS,D,20140521,000000,39.9900000,41.4000000,39.9510000,41.4000000,4951800"
"AFKS,D,20140522,000000,41.5000000,43.0000000,40.8000000,41.2000000,8510400"
"AFKS,D,20140523,000000,40.9340000,41.8890000,40.8450000,41.7000000,6540700"
"AFKS,D,20140526,000000,41.3500000,42.0000000,41.2000000,41.8080000,1271800"
"AFKS,D,20140527,000000,41.3900000,41.6990000,40.2570000,41.3000000,2892700"
"AFKS,D,20140528,000000,40.7120000,42.1600000,40.5160000,41.9900000,4130100"
"AFKS,D,20140529,000000,42.2970000,42.4990000,41.8010000,42.2900000,3274900"
"AFKS,D,20140530,000000,42.0020000,43.6000000,41.6000000,43.3900000,9313000"
"AFKS,D,20140602,000000,43.4030000,43.9790000,43.1220000,43.4500000,2734000"
"AFKS,D,20140603,000000,43.0120000,43.3000000,42.0210000,43.3000000,3750600"
"AFKS,D,20140604,000000,43.3000000,43.6780000,42.8130000,43.4000000,4755200"
"AFKS,D,20140605,000000,42.9660000,44.1460000,42.9660000,43.7500000,6046700"
"AFKS,D,20140606,000000,43.7000000,44.2900000,43.3270000,44.2900000,8574200"
"AFKS,D,20140609,000000,44.3640000,45.0010000,43.7510000,44.4480000,4380200"
"AFKS,D,20140610,000000,44.4400000,45.5960000,44.1170000,45.4990000,11586400"
"AFKS,D,20140611,000000,45.4900000,45.7490000,44.7000000,45.3000000,4757500"
"AFKS,D,20140616,000000,45.2240000,46.3700000,44.5140000,45.9990000,17932400"
"AFKS,D,20140617,000000,46.3000000,46.4670000,45.7000000,46.1000000,5544500"
"AFKS,D,20140618,000000,45.8230000,46.6770000,45.8230000,46.6000000,6390200"
"AFKS,D,20140619,000000,46.6830000,47.0490000,46.1130000,46.5990000,2484400"
"AFKS,D,20140620,000000,46.7430000,46.7630000,45.2600000,46.0000000,4541800"
"AFKS,D,20140623,000000,46.0910000,46.9820000,45.0300000,45.5000000,5511100"
"AFKS,D,20140624,000000,45.5820000,46.4500000,45.2610000,46.4500000,8348800"
"AFKS,D,20140625,000000,46.3080000,47.3320000,44.8490000,45.1000000,6537800"
"AFKS,D,20140626,000000,45.4970000,45.4970000,44.1370000,45.2000000,2746400"
"AFKS,D,20140627,000000,45.2000000,46.2000000,44.6230000,46.2000000,4036800"
"AFKS,D,20140630,000000,46.1990000,46.3380000,45.5180000,45.6000000,6177400"
"AFKS,D,20140701,000000,45.5170000,45.5170000,44.5410000,45.1430000,2769400"
"AFKS,D,20140702,000000,45.6800000,45.9000000,45.1210000,45.9000000,5856000"
"AFKS,D,20140703,000000,45.6110000,46.4480000,45.6110000,46.4000000,3985100"
"AFKS,D,20140704,000000,46.3950000,46.8970000,46.1600000,46.6000000,2954300"
"AFKS,D,20140707,000000,46.6970000,48.1960000,46.3010000,48.0000000,8342600"
"AFKS,D,20140708,000000,48.2960000,48.7290000,47.5500000,47.7900000,10126900"
"AFKS,D,20140709,000000,47.7690000,47.9480000,46.3110000,47.5000000,5683400"
"AFKS,D,20140710,000000,47.3090000,47.9350000,45.0030000,46.4400000,7049700"
"AFKS,D,20140711,000000,46.3990000,47.1000000,46.0000000,47.1000000,2969200"
"AFKS,D,20140714,000000,47.1000000,47.4740000,46.6660000,46.9980000,3577000"
"AFKS,D,20140715,000000,46.9260000,47.4000000,45.2010000,45.8000000,22954500"
"AFKS,D,20140716,000000,43.9990000,44.0000000,42.2550000,42.6000000,15874800"
"AFKS,D,20140717,000000,42.3200000,42.3200000,40.0000000,40.8510000,10931200"
"AFKS,D,20140718,000000,39.4500000,40.6500000,38.9500000,39.8410000,13380700"
"AFKS,D,20140721,000000,39.6200000,39.6500000,38.4500000,38.6000000,6906100"
"AFKS,D,20140722,000000,39.6190000,39.8000000,38.6300000,39.6000000,15873100"
"AFKS,D,20140723,000000,39.6030000,40.7370000,39.0910000,39.4000000,10064400"
"AFKS,D,20140724,000000,39.3920000,39.4620000,36.9790000,37.3000000,15204100"
"AFKS,D,20140725,000000,37.5000000,37.5000000,36.0300000,37.3500000,16142300"
"AFKS,D,20140728,000000,36.7130000,36.9890000,35.9930000,36.5000000,10681300"
"AFKS,D,20140729,000000,36.9770000,37.2970000,36.1310000,37.2000000,7023500"
"AFKS,D,20140730,000000,36.4300000,38.4960000,36.4300000,38.4840000,6362500"
"AFKS,D,20140731,000000,37.7450000,39.4290000,37.7450000,39.4000000,7475400"
"AFKS,D,20140801,000000,39.4290000,39.4290000,37.7080000,38.4000000,6678100"
"AFKS,D,20140804,000000,38.3430000,39.0010000,37.0600000,38.0000000,5073200"
"AFKS,D,20140805,000000,37.9980000,38.2280000,37.0010000,38.1000000,3831700"
"AFKS,D,20140806,000000,37.8990000,38.4860000,37.0080000,37.3420000,5914700"
"AFKS,D,20140807,000000,37.1480000,38.7530000,36.0000000,38.6110000,7073100"
"AFKS,D,20140808,000000,38.4000000,39.6960000,37.2270000,39.6150000,3734000"
"AFKS,D,20140811,000000,39.8300000,41.2300000,39.4980000,40.9000000,4004500"
"AFKS,D,20140812,000000,40.7410000,41.9990000,40.2300000,41.5000000,5296600"
"AFKS,D,20140813,000000,41.5000000,42.2930000,40.8010000,41.9000000,6459200"
"AFKS,D,20140814,000000,42.0340000,42.6470000,40.9310000,42.5100000,6718100"
"AFKS,D,20140815,000000,42.6050000,43.5300000,41.8300000,43.3000000,3708800"
"AFKS,D,20140818,000000,43.5510000,44.4490000,43.1550000,43.8200000,3910400"
"AFKS,D,20140819,000000,43.9960000,44.6300000,43.7600000,43.9200000,3525700"
"AFKS,D,20140820,000000,44.0150000,44.0890000,42.7300000,42.9000000,2062200"
"AFKS,D,20140821,000000,42.9800000,43.7900000,42.8510000,42.9010000,3408200"
"AFKS,D,20140822,000000,43.1260000,43.4570000,40.8300000,41.5610000,3482600"
"AFKS,D,20140825,000000,40.8190000,42.8890000,40.8190000,42.8300000,964900"
"AFKS,D,20140826,000000,42.8300000,43.2250000,41.1110000,41.5000000,2948700"
"AFKS,D,20140827,000000,41.5930000,42.3390000,39.5750000,39.9000000,4934100"
"AFKS,D,20140828,000000,40.0300000,40.1000000,38.0000000,38.9000000,8829200"
"AFKS,D,20140829,000000,38.6990000,39.0500000,37.0120000,37.7190000,6184700"
"AFKS,D,20140901,000000,37.8500000,37.9980000,36.2300000,36.7000000,8787000"
"AFKS,D,20140902,000000,36.7500000,37.5000000,36.0610000,37.5000000,2590500"
"AFKS,D,20140903,000000,37.5500000,37.9750000,35.6850000,36.0000000,16618500"
"AFKS,D,20140904,000000,36.0780000,36.1990000,34.8300000,35.0000000,11876300"
"AFKS,D,20140905,000000,35.0010000,35.5510000,34.3760000,34.7340000,7609800"
"AFKS,D,20140908,000000,34.7340000,35.4010000,34.6880000,35.3000000,4360200"
"AFKS,D,20140909,000000,35.3000000,35.7570000,35.0400000,35.0400000,8520000"
"AFKS,D,20140910,000000,35.0430000,35.4060000,34.4300000,35.0000000,8949900"
"AFKS,D,20140911,000000,35.1490000,35.3880000,34.5710000,34.9500000,4589300"
"AFKS,D,20140912,000000,35.0310000,35.4500000,34.7950000,35.0000000,4008100"
"AFKS,D,20140915,000000,35.0780000,35.8140000,34.6110000,35.8000000,11815200"
"AFKS,D,20140916,000000,35.8800000,36.6000000,35.6010000,36.4700000,8508700"
"AFKS,D,20140917,000000,31.7020000,31.9990000,22.6110000,23.0050000,114481900"
"AFKS,D,20140918,000000,23.0010000,23.9750000,21.7010000,21.8500000,38103300"
"AFKS,D,20140919,000000,22.0000000,26.2000000,20.2900000,22.9500000,82339400"
"AFKS,D,20140922,000000,22.5200000,23.0000000,22.0000000,22.1610000,10311300"
"AFKS,D,20140923,000000,22.3000000,23.2500000,22.0000000,23.0000000,23477200"
"AFKS,D,20140924,000000,23.1000000,24.0500000,22.3100000,23.1000000,36412400"
"AFKS,D,20140925,000000,23.2000000,23.9800000,20.7500000,21.5000000,34461900"
"AFKS,D,20140926,000000,20.0000000,20.0000000,16.2210000,17.0000000,38659300"
"AFKS,D,20140929,000000,16.9300000,17.3000000,11.7680000,12.6800000,79679400"
"AFKS,D,20140930,000000,13.1380000,13.7690000,12.2310000,13.1300000,45311600"
"AFKS,D,20141001,000000,13.0500000,14.4700000,12.8500000,13.6600000,49504400"
"AFKS,D,20141002,000000,13.5900000,14.3600000,13.3400000,14.1000000,31573100"
"AFKS,D,20141003,000000,14.2500000,15.2900000,13.9500000,15.2000000,18187200"
"AFKS,D,20141006,000000,15.3000000,16.4500000,15.2500000,16.0500000,27605400"
"AFKS,D,20141007,000000,16.1500000,16.7300000,15.7200000,16.1000000,23322300"
"AFKS,D,20141008,000000,15.9500000,15.9900000,15.0000000,15.3000000,11082100"
"AFKS,D,20141009,000000,15.4000000,15.8000000,13.7200000,14.6000000,30285900"
"AFKS,D,20141010,000000,14.0100000,14.3000000,13.0200000,13.3000000,32179400"
"AFKS,D,20141013,000000,13.3000000,13.9200000,12.6200000,13.6500000,10265100"
"AFKS,D,20141014,000000,13.5200000,15.1700000,13.3500000,15.0000000,12556300"
"AFKS,D,20141015,000000,15.0100000,15.2600000,13.7400000,13.8500000,12475200"
"AFKS,D,20141016,000000,14.1400000,14.1400000,13.1000000,13.3000000,13571200"
"AFKS,D,20141017,000000,13.5400000,14.4500000,13.4100000,14.4500000,27542900"
"AFKS,D,20141020,000000,14.4800000,14.7200000,13.7900000,14.1800000,16512700"
"AFKS,D,20141021,000000,14.0500000,14.3000000,13.8000000,13.8900000,10257200"
"AFKS,D,20141022,000000,13.9000000,14.1400000,13.5000000,13.8000000,8314600"
"AFKS,D,20141023,000000,13.6600000,13.7000000,12.5300000,13.0100000,15778000"
"AFKS,D,20141024,000000,13.0100000,13.1100000,12.4100000,12.5000000,8002200"
"AFKS,D,20141027,000000,12.6000000,13.4600000,12.6000000,13.2000000,10905800"
"AFKS,D,20141028,000000,13.2900000,13.9300000,13.1800000,13.8000000,12077400"
"AFKS,D,20141029,000000,13.9100000,13.9400000,13.3500000,13.9000000,9065700"
"AFKS,D,20141030,000000,13.9900000,16.2500000,13.7400000,15.5500000,62766400"
"AFKS,D,20141031,000000,15.8100000,16.7500000,15.6200000,15.9500000,25594800"
"AFKS,D,20141103,000000,15.8000000,15.9000000,15.0600000,15.2800000,4635000"
"AFKS,D,20141105,000000,15.0600000,15.2600000,14.8100000,15.0800000,5941300"
"AFKS,D,20141106,000000,15.0500000,15.6600000,14.4100000,14.5500000,12451900"
"AFKS,D,20141107,000000,14.5500000,15.0000000,11.6900000,13.9000000,14318300"
"AFKS,D,20141110,000000,13.8900000,14.5800000,13.8000000,14.2000000,6979500"
"AFKS,D,20141111,000000,14.1200000,14.3200000,13.1700000,13.2200000,13110900"
"AFKS,D,20141112,000000,13.3000000,13.9200000,13.0600000,13.7000000,11747200"
"AFKS,D,20141113,000000,14.1100000,14.9000000,13.4600000,13.5700000,31578700"
"AFKS,D,20141114,000000,13.5300000,13.9400000,13.0000000,13.2500000,17821800"
"AFKS,D,20141117,000000,13.0300000,13.1600000,12.5700000,12.9000000,8172900"
"AFKS,D,20141118,000000,12.9000000,13.2000000,12.6000000,13.2000000,8629900"
"AFKS,D,20141119,000000,13.0700000,13.1300000,12.4700000,12.9200000,10259300"
"AFKS,D,20141120,000000,12.8200000,13.2000000,12.6500000,13.1500000,4523900"
"AFKS,D,20141121,000000,13.2200000,13.3300000,12.9500000,13.1000000,5559400"
"AFKS,D,20141124,000000,13.0800000,13.0900000,12.8500000,12.9600000,3859800"
"AFKS,D,20141125,000000,13.0000000,13.3500000,12.8600000,13.3500000,7982900"
"AFKS,D,20141126,000000,13.4000000,13.5000000,12.9800000,13.3000000,5881200"
"AFKS,D,20141127,000000,13.4000000,13.4000000,13.0000000,13.0800000,7335900"
"AFKS,D,20141128,000000,13.0100000,13.1900000,12.5700000,12.8600000,10176900"
"AFKS,D,20141201,000000,12.7900000,12.9100000,12.6000000,12.7800000,15423800"
"AFKS,D,20141202,000000,12.8000000,12.8700000,12.2400000,12.4200000,11242900"
"AFKS,D,20141203,000000,12.4200000,12.4300000,11.0200000,11.6600000,21225700"
"AFKS,D,20141204,000000,11.6600000,11.6600000,9.6100000,10.1000000,31451000"
"AFKS,D,20141205,000000,10.0400000,10.1800000,8.7400000,8.9900000,26490000"
"AFKS,D,20141208,000000,9.0900000,9.2900000,6.9000000,7.7000000,34315900"
"AFKS,D,20141209,000000,7.8000000,7.8500000,6.6100000,6.8000000,51496600"
"AFKS,D,20141210,000000,6.9100000,7.3400000,6.6700000,6.9800000,27361500"
"AFKS,D,20141211,000000,7.0300000,7.5000000,6.2100000,6.5800000,41810100"
"AFKS,D,20141212,000000,6.6100000,6.6700000,6.1200000,6.3200000,22958100"
"AFKS,D,20141215,000000,6.3600000,7.0900000,6.3600000,6.6500000,50243300"
"AFKS,D,20141216,000000,6.7300000,6.8200000,5.0200000,6.0100000,46688300"
"AFKS,D,20141217,000000,5.9700000,6.9000000,5.7200000,6.6100000,23958600"
"AFKS,D,20141218,000000,7.3000000,16.1800000,7.3000000,13.6300000,214154700"
"AFKS,D,20141219,000000,14.7500000,18.5400000,13.1000000,13.8200000,130453800"
"AFKS,D,20141222,000000,14.6000000,15.8800000,11.7100000,12.2900000,41161300"
"AFKS,D,20141223,000000,12.2900000,12.4000000,10.1300000,10.8000000,34759100"
"AFKS,D,20141224,000000,10.6900000,13.7300000,9.9800000,12.0000000,61135900"
"AFKS,D,20141225,000000,12.8600000,12.8700000,11.5400000,12.0700000,24261800"
"AFKS,D,20141226,000000,12.1000000,12.2800000,11.3000000,11.8000000,10622100"
"AFKS,D,20141229,000000,11.8000000,11.9000000,11.1000000,11.4300000,16331300"
"AFKS,D,20141230,000000,11.1100000,11.8400000,10.7900000,11.4000000,11932200"
"AFKS,D,20150105,000000,11.1500000,12.4600000,11.1500000,12.2500000,16522400"
"AFKS,D,20150106,000000,11.9100000,12.4000000,11.9000000,12.3700000,11024500"
"AFKS,D,20150108,000000,12.4200000,13.2500000,12.3800000,12.6000000,20571800"
"AFKS,D,20150109,000000,12.6600000,12.7600000,12.1000000,12.6100000,10599900"
"AFKS,D,20150112,000000,12.4500000,12.5900000,12.1100000,12.1300000,10062000"
"AFKS,D,20150113,000000,12.1200000,12.2500000,11.7500000,12.2500000,11032200"
"AFKS,D,20150114,000000,12.1900000,12.6000000,12.1700000,12.6000000,13310300"
"AFKS,D,20150115,000000,12.6700000,12.9300000,12.4500000,12.5400000,13582300"
"AFKS,D,20150116,000000,12.5400000,12.6800000,12.3100000,12.4300000,8734600"
"AFKS,D,20150119,000000,12.4500000,12.6700000,12.2600000,12.4800000,7670200"
"AFKS,D,20150120,000000,12.5200000,12.6000000,12.2600000,12.5000000,6349200"
"AFKS,D,20150121,000000,12.5600000,12.7700000,12.4300000,12.6300000,10603600"
"AFKS,D,20150122,000000,12.6900000,14.6000000,12.6300000,13.6000000,56717100"
"AFKS,D,20150123,000000,13.7500000,13.9900000,13.5000000,13.6200000,26819400"
"AFKS,D,20150126,000000,13.4800000,13.5800000,12.8100000,12.9000000,13828000"
"AFKS,D,20150127,000000,12.2900000,13.4000000,11.9500000,12.7200000,22975700"
"AFKS,D,20150128,000000,12.8500000,13.1600000,12.2000000,12.4000000,19914100"
"AFKS,D,20150129,000000,12.4100000,12.8900000,12.2200000,12.7400000,19956400"
"AFKS,D,20150130,000000,12.8600000,13.4300000,12.5400000,13.3300000,23602800"
"AFKS,D,20150202,000000,13.5000000,14.2600000,13.2100000,14.0500000,32236300"
"AFKS,D,20150203,000000,14.2200000,15.9700000,14.1000000,15.4000000,58501900"
"AFKS,D,20150204,000000,15.6800000,16.8700000,15.1000000,16.7500000,51553600"
"AFKS,D,20150205,000000,16.6900000,17.0400000,15.7500000,16.2000000,53478900"
"AFKS,D,20150206,000000,16.4000000,16.8500000,16.2400000,16.5000000,26626100"
"AFKS,D,20150209,000000,16.5500000,18.8700000,16.3000000,17.6000000,73722800"
"AFKS,D,20150210,000000,17.6500000,18.2000000,17.3100000,17.8400000,35530000"
"AFKS,D,20150211,000000,17.9200000,18.3900000,17.2100000,17.8500000,37270200"
"AFKS,D,20150212,000000,17.7100000,18.4100000,17.5100000,18.3800000,35717100"
"AFKS,D,20150213,000000,18.5000000,19.1800000,18.4300000,18.8500000,24971000"
"AFKS,D,20150216,000000,19.0000000,20.2400000,18.9100000,20.0500000,38481000"
"AFKS,D,20150217,000000,20.6000000,21.2400000,18.8100000,19.1000000,59773400"
"AFKS,D,20150218,000000,19.0000000,19.3000000,18.2100000,18.8200000,23519400"
"AFKS,D,20150219,000000,18.6500000,18.8000000,17.5500000,18.1700000,26967300"
"AFKS,D,20150220,000000,18.3000000,18.8200000,17.7100000,18.2800000,13691700"
"AFKS,D,20150224,000000,17.5000000,18.1500000,16.9200000,17.3200000,21403800"
"AFKS,D,20150225,000000,17.3500000,17.8100000,17.2600000,17.7100000,15526700"
"AFKS,D,20150226,000000,17.8700000,18.3300000,17.8100000,18.0300000,20863500"
"AFKS,D,20150227,000000,18.0300000,18.3200000,17.7300000,18.3200000,13298600"
"AFKS,D,20150302,000000,18.3000000,18.4500000,18.0600000,18.1200000,11584000"
"AFKS,D,20150303,000000,18.1100000,18.1500000,17.5100000,18.0000000,13770900"
"AFKS,D,20150304,000000,17.9500000,18.1800000,17.5100000,17.6000000,11148500"
"AFKS,D,20150305,000000,17.6500000,17.8800000,17.2700000,17.4100000,11602400"
"AFKS,D,20150306,000000,17.3600000,17.4000000,16.7000000,16.9000000,13894900"
"AFKS,D,20150310,000000,16.7900000,16.7900000,15.5500000,15.7000000,27574900"
"AFKS,D,20150311,000000,15.8900000,15.8900000,14.9500000,15.0600000,25915100"
"AFKS,D,20150312,000000,15.1000000,15.9000000,14.9200000,15.3100000,28095100"
"AFKS,D,20150313,000000,15.3700000,15.4800000,14.5500000,14.8300000,15553200"
"AFKS,D,20150316,000000,14.8000000,15.1800000,14.2800000,14.8900000,11208400"
"AFKS,D,20150317,000000,15.0300000,16.1700000,14.8500000,16.0000000,42683000"
"AFKS,D,20150318,000000,16.5100000,16.8500000,16.0100000,16.5200000,49481400"
"AFKS,D,20150319,000000,17.0000000,17.2000000,16.2300000,16.3500000,40763600"
"AFKS,D,20150320,000000,16.4000000,16.9300000,16.1000000,16.6000000,20142800"
"AFKS,D,20150323,000000,16.8000000,16.8000000,16.3500000,16.5900000,8518200"
"AFKS,D,20150324,000000,16.5000000,17.1000000,16.3300000,16.8900000,17202000"
"AFKS,D,20150325,000000,16.8900000,17.6000000,16.8900000,17.6000000,24493800"
"AFKS,D,20150326,000000,17.7500000,17.8000000,16.5600000,17.0400000,26582000"
"AFKS,D,20150327,000000,17.0400000,17.3000000,16.6200000,17.3000000,9700300"
"AFKS,D,20150330,000000,17.2000000,17.4700000,17.0800000,17.4000000,13530500"
"AFKS,D,20150331,000000,17.3100000,17.9300000,17.1000000,17.9000000,17950800"
"AFKS,D,20150401,000000,17.7600000,18.0200000,17.5200000,17.7500000,12628100"
"AFKS,D,20150402,000000,17.7400000,18.0000000,17.1200000,17.8500000,21014600"
"AFKS,D,20150403,000000,17.8700000,17.9400000,17.5000000,17.6500000,6113500"
"AFKS,D,20150406,000000,17.7500000,17.8300000,17.4500000,17.7000000,6876000"
"AFKS,D,20150407,000000,17.6500000,17.7800000,16.7700000,17.2300000,14185400"
"AFKS,D,20150408,000000,17.1700000,17.2500000,16.5200000,16.6100000,16863700"
"AFKS,D,20150409,000000,16.5000000,16.7500000,16.1000000,16.3000000,21857700"
"AFKS,D,20150410,000000,16.4100000,16.7800000,16.1100000,16.7200000,11066800"
"AFKS,D,20150413,000000,16.7500000,16.9900000,16.5400000,16.6800000,10239200"
"AFKS,D,20150414,000000,16.7100000,16.7200000,16.1500000,16.3700000,8385700"
"AFKS,D,20150415,000000,16.4000000,17.1500000,16.3700000,17.1200000,18052400"
"AFKS,D,20150416,000000,17.2200000,17.5000000,16.8900000,17.2500000,20874600"
"AFKS,D,20150417,000000,17.2400000,17.3400000,16.9500000,17.1500000,11596900"
"AFKS,D,20150420,000000,17.0200000,17.0600000,16.1200000,16.4400000,21053800"
"AFKS,D,20150421,000000,16.4800000,16.5800000,16.2100000,16.4300000,5001400"
"AFKS,D,20150422,000000,16.4300000,16.4800000,16.1300000,16.2500000,10605600"
"AFKS,D,20150423,000000,16.2400000,16.2700000,15.5300000,15.9000000,14596500"
"AFKS,D,20150424,000000,15.9300000,16.1300000,15.7100000,16.0600000,10013300"
"AFKS,D,20150427,000000,16.0600000,16.2400000,15.9000000,16.0500000,4651100"
"AFKS,D,20150428,000000,15.9900000,16.4200000,15.9400000,16.1200000,15850100"
"AFKS,D,20150429,000000,16.2100000,16.2200000,15.8500000,16.0000000,8176500"
"AFKS,D,20150430,000000,15.9800000,16.0300000,15.7800000,15.9600000,10279400"
"AFKS,D,20150505,000000,15.9800000,16.5000000,15.9300000,16.3000000,9937000"
"AFKS,D,20150506,000000,16.3200000,16.4200000,15.9500000,16.2500000,6997300"
"AFKS,D,20150507,000000,16.2000000,16.2800000,15.9000000,16.1100000,5086300"
"AFKS,D,20150508,000000,16.1100000,16.3100000,16.0000000,16.3100000,3955200"
"AFKS,D,20150512,000000,16.3100000,16.4000000,16.1300000,16.2000000,4306500"
"AFKS,D,20150513,000000,16.3000000,16.5700000,16.1200000,16.2800000,8713900"
"AFKS,D,20150514,000000,16.2300000,16.6100000,16.2300000,16.5800000,7355100"
"AFKS,D,20150515,000000,16.5700000,16.9500000,16.5000000,16.7800000,14751100"
"AFKS,D,20150518,000000,16.8300000,17.1600000,16.7100000,17.0000000,14298500"
"AFKS,D,20150519,000000,17.0700000,17.1500000,16.8100000,16.9000000,8744400"
"AFKS,D,20150520,000000,16.9300000,17.0500000,16.7000000,16.8500000,14085600"
"AFKS,D,20150521,000000,16.8500000,17.0500000,16.7000000,16.9800000,6926600"
"AFKS,D,20150522,000000,17.0300000,17.1300000,16.8700000,17.0000000,5315600"
"AFKS,D,20150525,000000,16.9500000,17.1000000,16.8200000,16.8600000,3081400"
"AFKS,D,20150526,000000,16.9100000,17.0600000,16.8700000,16.9100000,4946700"
"AFKS,D,20150527,000000,16.9100000,17.2500000,16.8300000,16.9700000,11023600"
"AFKS,D,20150528,000000,17.0100000,17.1200000,16.9200000,16.9600000,3052500"
"AFKS,D,20150529,000000,17.0200000,17.1200000,16.6000000,16.9000000,8917700"
"AFKS,D,20150601,000000,16.8900000,16.9900000,16.6100000,16.8700000,6792500"
"AFKS,D,20150602,000000,16.8400000,17.3800000,16.7300000,17.1000000,9537000"
"AFKS,D,20150603,000000,17.0800000,17.3200000,16.9100000,16.9300000,17672500"
"AFKS,D,20150604,000000,16.9900000,17.2600000,16.8900000,17.2200000,21128900"
"AFKS,D,20150605,000000,17.1900000,17.7400000,17.1400000,17.6700000,16511400"
"AFKS,D,20150608,000000,17.7100000,18.0900000,17.6100000,17.7600000,14991300"
"AFKS,D,20150609,000000,17.7200000,18.0000000,17.5500000,17.9600000,7121000"
"AFKS,D,20150610,000000,17.9900000,18.0400000,17.7200000,17.8200000,14494000"
"AFKS,D,20150611,000000,17.8500000,18.0000000,17.7300000,17.9200000,11073500"
"AFKS,D,20150615,000000,17.9700000,18.6000000,17.9500000,18.5100000,11486200"
"AFKS,D,20150616,000000,18.5400000,18.5600000,18.2100000,18.3800000,14146700"
"AFKS,D,20150617,000000,18.3700000,18.5100000,18.2900000,18.4200000,5261400"
"AFKS,D,20150618,000000,18.4700000,18.5700000,17.9600000,18.1700000,9487100"
"AFKS,D,20150619,000000,18.1800000,18.2500000,17.9000000,17.9000000,6674700"
"AFKS,D,20150622,000000,17.9900000,18.4100000,17.7600000,18.3200000,7491600"
"AFKS,D,20150623,000000,18.2900000,18.9500000,18.2700000,18.8800000,17348400"
"AFKS,D,20150624,000000,18.9600000,19.3000000,18.8100000,19.2000000,18916200"
"AFKS,D,20150625,000000,19.1600000,19.2700000,19.0000000,19.0300000,10995600"
"AFKS,D,20150626,000000,19.0100000,19.9400000,18.9900000,19.9000000,24366700"
"AFKS,D,20150629,000000,19.7000000,19.7500000,19.0100000,19.7500000,12523100"
"AFKS,D,20150630,000000,19.7000000,20.0000000,19.4500000,19.8400000,8331300"
"AFKS,D,20150701,000000,19.8400000,20.0000000,19.6300000,19.6400000,7916800"
"AFKS,D,20150702,000000,19.7300000,19.9300000,19.0100000,19.7500000,5963100"
"AFKS,D,20150703,000000,19.7000000,19.7300000,19.4800000,19.5300000,2812500"
"AFKS,D,20150706,000000,19.3400000,19.5000000,18.9200000,19.1700000,9495000"
"AFKS,D,20150707,000000,19.1700000,19.2900000,17.9100000,18.2500000,18174500"
"AFKS,D,20150708,000000,18.1200000,18.1700000,17.3000000,18.1300000,21646300"
"AFKS,D,20150709,000000,18.0100000,18.7600000,18.0000000,18.6000000,16576000"
"AFKS,D,20150710,000000,18.7800000,19.0500000,18.5800000,19.0200000,9746100"
"AFKS,D,20150713,000000,19.0700000,19.3600000,18.9000000,19.2000000,6322600"
"AFKS,D,20150714,000000,19.1600000,19.3500000,19.0500000,19.1500000,9591000"
"AFKS,D,20150715,000000,18.8000000,19.2400000,18.8000000,19.1200000,6992300"
"AFKS,D,20150716,000000,19.1900000,19.8900000,19.1200000,19.7400000,13898500"
"AFKS,D,20150717,000000,19.7200000,19.9200000,19.6500000,19.7700000,5360500"
"AFKS,D,20150720,000000,19.8500000,20.2000000,19.6300000,20.1400000,9211300"
"AFKS,D,20150721,000000,20.2200000,20.7300000,20.0200000,20.3000000,10998400"
"AFKS,D,20150722,000000,20.2400000,20.3500000,19.5900000,20.2500000,11410000"
"AFKS,D,20150723,000000,20.3000000,20.3600000,20.0700000,20.2200000,6509300"
"AFKS,D,20150724,000000,20.1100000,20.2100000,19.7300000,20.0700000,7929900"
"AFKS,D,20150727,000000,19.8000000,20.1400000,19.6700000,19.8900000,14866600"
"AFKS,D,20150728,000000,19.8300000,20.2300000,19.2400000,20.1900000,11697400"
"AFKS,D,20150729,000000,20.2200000,20.5000000,19.8600000,20.4000000,5932000"
"AFKS,D,20150730,000000,20.5100000,20.9000000,20.2000000,20.3900000,13135100"
"AFKS,D,20150731,000000,20.4400000,21.0900000,20.2200000,21.0900000,14613800"
"AFKS,D,20150803,000000,20.9600000,21.1600000,20.7400000,20.8500000,4107900"
"AFKS,D,20150804,000000,20.8000000,20.9900000,20.5000000,20.8700000,5447700"
"AFKS,D,20150805,000000,20.9100000,21.4000000,20.8800000,21.0400000,9203300"
"AFKS,D,20150806,000000,21.0000000,21.1700000,20.8500000,20.9600000,7232100"
"AFKS,D,20150807,000000,21.0000000,21.1700000,20.9500000,21.1300000,3874200"
"AFKS,D,20150810,000000,21.1600000,21.2800000,20.7100000,21.0500000,4108400"
"AFKS,D,20150811,000000,21.0000000,21.2500000,20.9100000,21.0000000,4800900"
"AFKS,D,20150812,000000,21.1000000,21.1400000,20.8400000,20.9800000,3397700"
"AFKS,D,20150813,000000,21.0100000,21.2000000,20.8600000,21.0500000,4217400"
"AFKS,D,20150814,000000,20.8500000,21.0100000,20.2000000,20.5700000,5602200"
